name,type,lat,lon
MASSIGUI B [2ème C],school,11.8584537,-6.7644883
MASSIGUI A [1er C],school,11.8562275,-6.7731143
MASSIGUI A [2ème C],school,11.8563724,-6.7728568
MASSIGUI B [1er C],school,11.8588775,-6.7647726
MASSIGUI C [1er C],school,11.8657762,-6.7732162
MASSIGUI C [2ème C],school,11.8657762,-6.7732162
MEDERSA SANANKORO,school,11.8593203,-6.7702178
MEDERSA SELEFOUGOU,school,11.7449639,-8.3376185
MEDERSA FIQUIRA- CORO,school,11.9409444,-8.261881
MEDERSA franco-arabe de FOUH,school,11.8728167,-8.3761333
MEDERSA TIAKADOUGOU-FARABA [1er C],school,11.9045167,-8.1474667
MOLODJEBOUGOU,school,11.7846167,-8.19935
MOMINA,school,11.8992167,-6.6148167
MPIEBOUGOU,school,11.9827,-8.0138667
Ecole de M'Piebougou[2ème C],school,11.9827,-8.0138667
N'DJISSEMBOUGOU,school,11.8401396,-6.7738653
NIAMAKORO,school,11.8764406,-6.5584678
NIAMAZANA,school,11.9788527,-6.9624461
NIANTJILA [1er C],school,11.8002015,-6.5486134
NIANTJILA [2ème C],school,11.8001801,-6.5482486
Niouleni,school,11.602512,-8.6007322
NINASSAGO,school,11.9522833,-8.54745
NOUROULAHI,school,11.7733151,-6.5183473
OUELESSEBOUGOU [1er C] A,school,11.9890833,-7.918
OUELESSEBOUGOU [1er C] B,school,11.9890833,-7.918
OUELESSEBOUGOU [2ème C] A,school,11.9890833,-7.918
OUELESSEBOUGOU C,school,11.9890833,-7.918
SACORO,school,11.98925,-8.6004833
SAKOLENDA,school,11.9092667,-8.5646333
SALAMALE,school,11.8729333,-8.52615
SALAMALE [2ème C]YCLE,school,11.8729333,-8.52615
Samaya,school,11.6797129,-8.6561987
SANANCORO,school,11.7275333,-8.4266333
SANANDIO,school,11.9891121,-6.5987056
SANANKORO,school,11.9937224,-6.7075626
SEGUESSONA [1er C],school,11.9689333,-7.9012333
SEGUESSONA [2ème C],school,11.9689333,-7.9012333
SELEFOUGOU,school,11.7449768,-8.337619
SELEFOUGOU [2ème C],school,11.7449893,-8.3376208
Ecole Fonadamentale Lamine CAMARA de Tombola,school,11.6783546,-8.7139625
TOUKORO,school,11.9340652,-6.9203086
École Fondamentale de Touna [2ème C],school,11.9627328,-6.6538667
TOUNA [2ème C],school,11.9624126,-6.6539418
Ecole de Tounoufou,school,11.9250667,-8.0649333
WOLOKORO,school,11.9247955,-6.4954842
ZAMBOUGOU DJITOUMOU,school,11.9132667,-7.8552833
ZELABOUGOU,school,11.9089167,-7.7980667
ECOM OUHO,school,11.9582333,-5.1903833
LOÏKINA,school,11.9222,-5.36555
MEDERSA MIZONSO,school,11.8779508,-5.3013631
MEDERSA TIERE,school,11.8993833,-5.406
BAMBOUGOU [2ème C],school,11.4828,-5.3340333
BANAKORO II,school,10.9221835,-5.6048262
BANANKORO,school,10.9219886,-5.6047833
BANCONI B SIKASSO,school,11.28565,-5.6629333
BANGARIBOUGOU,school,11.5407667,-6.43465
BANKONI [2ème C] SKO,school,11.28565,-5.6629333
BANKOROBOUGOU,school,11.1770667,-6.1950833
BANZANA,school,11.3207079,-6.2431467
BANZANA [2ème C],school,11.3208868,-6.2431574
BEMABOUGOU,school,11.04215,-5.5956667
BEZANSO,school,11.5365333,-5.2708
CAMP TIEBA B,school,11.3135199,-5.7033115
CAMP-TIEBA [2ème C],school,11.3138497,-5.7032569
CISSIME,school,10.3385833,-5.9722167
COULIBALYBOUGOU,school,11.1762833,-5.6436167
DADOUMANBOUGOU,school,11.1025167,-5.6066167
DANDERESSO [2ème C]ycle,school,11.4864,-5.4805167
DANDERESSO [1er C],school,11.4864,-5.4805167
DAOULASSO,school,10.9172333,-5.7049333
DAR EL HADIS de KOROLA,school,11.7170667,-6.42525
DAR EL HADIS WARANA,school,11.2218167,-6.4370833
Darabougou,school,11.4275309,-6.4341989
DELEOU,school,10.23575,-5.9895333
DEMBELA [1er C],school,11.7256333,-6.3600667
DEMBELA [2ème C],school,11.7256333,-6.3600667
DEZEBELA,school,11.1595833,-6.15925
DIAKELE,school,11.7268,-6.4596833
Diambougou,school,11.3892,-6.5091667
DIARADOUGOU ECOM,school,11.6163667,-5.3970333
DIASSABA ECOM,school,11.7737,-5.3499167
DIASSADENI,school,11.4722333,-5.74755
DIASSADIE,school,11.0286333,-5.59355
DIEGUI,school,11.5748833,-6.54985
DIEOU,school,10.7322333,-6.0339833
Dingasso,school,11.6552167,-6.1267667
DIOMANA,school,11.3319833,-6.45635
DIOMATENE,school,11.41655,-5.6558667
DIOU [1er C],school,10.58845,-5.9695167
DIOU [2ème C],school,10.58845,-5.9695167
DIOUKASSO,school,10.8760333,-5.8192
DIOUMATENE [1er C],school,10.527051,-5.8978887
DIOUMATENE [2ème C],school,10.5269191,-5.897894
DIOURAKALA,school,11.6814667,-6.38495
DJENENI,school,11.4503333,-6.2258333
Djiguenisso,school,11.452,-6.0791167
DONIENA,school,11.17235,-5.6258167
DOUGOUKOLOBOUGOU [1er C],school,11.4465825,-6.4924493
DOUGOUKOLOBOUGOU [2ème C],school,11.4465687,-6.4924399
DOUGOUKOURANI,school,10.9503833,-5.5286167
DOUGOUPEREBOUGOU,school,11.5570333,-6.12655
DOUMANANI [1er C],school,11.6749257,-6.1724891
DOUMANANI [2ème C],school,11.6748627,-6.1724328
DOVONG,school,10.30255,-5.9328833
École communautaire de KATIORNI,school,10.6687333,-6.0617333
École communautaire KANY;KANY ECOM,school,11.85115,-5.4967833
NIAFINGOLODOUGOU,school,10.64175,-5.7596833
NIAGANSONI,school,10.7552333,-5.6643667
NIAMAKOUNA,school,11.5780167,-6.3872333
NIAMPOUNA ECOM,school,11.7081333,-5.4767667
NIANGASSOBA,school,11.0888,-5.7336667
École fondamentale BABA BAMBA M'PEGNESSO,school,11.4703957,-5.6409054
École NAMBAKA DIABATE KATIORNIBA,school,10.7885167,-5.61095
ECOM BOUNOU,school,10.7565,-5.52195
ECOM de BALLABOUGOU,school,11.5449833,-6.3810833
ECOM de DERBASSO,school,10.9174667,-5.7751333
ECOM de DIALAKOROSSO,school,10.6026,-5.6249333
ECOM de SIRANIKORONI,school,10.9374167,-5.6460167
ECOM GLAMBERE,school,10.7767667,-6.0219667
NGOLONINA,school,11.1236167,-6.3774333
N'Golotiorola,school,11.4636,-6.5077167
N'GORODOUGOU,school,11.3621,-5.5705667
NGOUINSO,school,10.7233167,-5.5185167
NOUGOUME MEDERSA,school,11.3159,-6.2919
NOUMOULA,school,11.2896667,-6.37735
NOUMOUSSO,school,11.8247333,-6.2546
NOUREDINE (MEDINE),school,11.3167772,-5.6908871
NOUREDINE BAMADOUGOU,school,11.4253667,-5.5693833
N'Pankourou,school,11.47135,-6.5459167
NTIOBOUGOU,school,11.6732,-6.3407667
NTJICOUNA,school,11.1249833,-6.2381667
N'tjicounani,school,11.5302167,-6.0288
N'TJIKOUNA [2ème C],school,11.1249833,-6.2381667
OUAHIBERA,school,11.0672833,-5.6604667
OUAHIBERA [2ème C],school,11.0672833,-5.6604667
PIMPERNA,school,11.43175,-5.7551167
PIMPERNA [2ème C],school,11.43175,-5.7551167
PITIANGOMA,school,10.2441167,-6.0666
POUNA ECOM,school,11.42155,-5.252
SABENEBOUGOU,school,11.4852167,-5.5819167
SAMOGOSSONI,school,11.39345,-5.62295
SANAKOROBA,school,11.5628667,-6.3182
SANAKORONI,school,11.6863333,-6.3233167
SANANKORO,school,11.0763667,-5.57965
SANASSO,school,11.12995,-5.6567167
SANOUBOUGOU I [2ème C] I,school,11.3077,-5.6593667
SANOUBOUGOU I [2ème C] II,school,11.3077,-5.6593667
SANOUBOUGOU II [2ème C],school,11.3064667,-5.6613167
SEGUENENI,school,11.7636667,-6.0047833
SEGUIN,school,11.6397667,-6.2368833
SIRANIKOROBA,school,10.7803667,-5.49295
SIRANIKORONI,school,10.9374167,-5.6460167
SIRIKASSO,school,10.8108167,-5.4557167
SOKOROLA,school,11.69185,-6.3999667
SOROBLE,school,10.9641833,-5.5740833
SOTIAN,school,10.9857,-6.1974667
SOUCHIENA,school,11.5315333,-6.2522833
SOUGOULA,school,11.9103,-5.6995
SYAMA,school,10.7709833,-6.0690333
TANGABOUGOU,school,11.7996833,-6.2396167
Taperela,school,11.4818451,-6.0807889
Taperela [2ème C],school,11.4799833,-6.0771333
TARAKASSO,school,11.18395,-5.7303167
TARBIA (COULIBALYBOUGOU),school,11.1762833,-5.6436167
TELLA [1er C],school,11.78225,-6.2495333
TIEBA [2ème C] III,school,11.3196406,-5.6784729
TIEBA [2ème C] IV,school,11.319682,-5.6759137
TIEBALA,school,11.5620667,-6.2485
TIEBIZIEDOUGOU,school,10.6112667,-5.65635
Tiecourala,school,11.3934833,-6.4408667
TIEKOROBOUGOU,school,11.4403,-6.1306167
WATENINDIASSA,school,11.4267167,-5.5483
WETTO,school,11.5772833,-6.4189
WOLOKORO,school,11.51815,-6.3061
WORONI [1er C],school,10.787263,-5.5895913
WORONI [2ème C],school,10.7874,-5.5895833
WOTOBALA,school,11.3461167,-6.3957833
YABAN,school,11.8247,-5.6156333
YELEKELA,school,11.8037167,-6.1179833
YERELONZIERA,school,11.361245,-5.7184191
Yiringasso [1er C],school,11.7093224,-6.0876318
Yiringasso [2ème C]ycle,school,11.7095326,-6.0876613
YOGOLA,school,11.5169167,-6.27235
ZANIENA [2ème C],school,11.2691833,-6.4230333
ZANIKODOUGOU,school,11.45795,-5.7120333
ZANKOROBOUGOU,school,11.3484,-6.3351333
ZANTIGUILA,school,11.5987167,-5.3345667
ZERILA,school,11.1977667,-5.7768333
Zibangolola,school,11.6424,-6.11485
ZIDIANGOLODOUGOU,school,10.5817833,-5.63435
ZIEKORODOUGOU,school,11.14575,-5.3933167
ZIGNASSO,school,11.5454574,-8.0378374
Zoumana Diassa,school,11.5539,-5.6414
ZOUMAYERE ECOM,school,11.5010861,-5.5488659
SAMOU SAMAKE de ZAMBOUGOU,school,11.3143501,-7.7277794
Ecole Coranique Madersa,school,11.3148222,-7.7272363
Koran et Hadis-Samako,school,12.2617971,-8.2861524
DANGASSA [2ème C],school,12.1497804,-8.2089055
DANGASSA [1er C]ycle;DANGASSA MEDERSA,school,12.1500804,-8.2086285
DANGASSA MEDERSA,school,12.1508771,-8.2068935
École Dogo-Ley,school,14.1286698,-3.6790005
École Joseph Yaro A [1er C],school,14.0787102,-3.5151679
Medersa de Ogodire,school,14.03,-3.555
PEL KANDA,school,14.4,-3.644
BIRGA- DOGON,school,14.04,-3.261
École Adounakambe,school,14.2086063,-3.0288176
BIRGA-PEULH,school,14.0344446,-3.2611729
DJIGUIBOMBO [2ème C],school,14.188922,-3.5943395
Baragnogole Medersa,school,14.0001249,-3.2474377
PEL PU II,school,14.0826925,-3.2707738
École Joseph Yaro B [2ème C],school,14.07915,-3.51392
OTEKANA,school,14.0007599,-3.3862641
École Sadia-Dogon,school,14.0818419,-3.6019937
École Tomboguina,school,14.0186087,-3.3397425
BANIKANI-MEDERSA,school,14.342772,-3.0789228
DIOUNGANI [1er C],school,14.31,-2.741
École Joseph Yaro A [2ème C],school,14.0791889,-3.5151572
École Sonley,school,14.0002046,-3.6186936
École Tanganboye,school,14.0846789,-3.5146871
DOUCOMBO,school,14.35,-3.658
ANSAMBA YANOGUE de GORO,school,14.3022861,-3.2870918
Berely Medersa,school,14.2707729,-3.219675
DOMONI MEDERSA,school,14.2798752,-2.9937447
DOUNA-PEN [2ème C],school,14.34,-2.805
École Dimbal [2ème C],school,14.0319151,-3.6161704
BONO II,school,14.1300727,-3.0104819
AKOUMBOURO,school,14.47,-2.148
AL TAOUNIL ISLAMIATOU-BONGO,school,14.4722981,-3.2914931
AMANI,school,14.4119712,-3.3296668
AMANI [2ème C]YCLE,school,14.4126969,-3.3295731
ANAGADIA,school,14.35,-2.937
École Anakaga,school,14.0031022,-3.2975472
Anakanda,school,14.3332818,-3.1712434
ANAKANDA,school,14.22,-3.611
École Andiama,school,14.0543029,-3.4008293
ANOUMA,school,14.38,-2.644
École Bagourou,school,14.2038658,-3.5077029
BANANI,school,14.4588312,-3.2914743
BANANI KOKORO,school,14.4625067,-3.2869526
BANDIOUGOU,school,14.49,-3.906
École Banikani,school,14.3439229,-3.0801533
Baragnogole,school,14.0019571,-3.2464077
École Barthelemy Togo,school,14.2283522,-2.9784923
Begne-Na,school,14.1632605,-3.3860485
BEGNOUMA-HAÏRE,school,14.24,-3.473
BEGNOUMA-HAIRE [2ème C]YCLE,school,14.24,-3.473
BEME,school,14.34,-2.904
BENDIELY,school,14.47,-3.588
BENDIELY [2ème C]YCLE,school,14.4700364,-3.5879772
Berely,school,14.2704323,-3.2211078
BODEWAL,school,14.45,-2.876
BODIO,school,14.25,-3.691
BODIO [2ème C],school,14.25,-3.691
BOLIMBA [2ème C]YCLE,school,14.2409307,-3.8753061
BONGO,school,14.4698324,-3.2935061
BONGO [2ème C] (SANGHA DU BAS),school,14.4701923,-3.2929412
BONO,school,14.1295892,-3.010736
BORE,school,14.38,-3.002
Boundou-Samba,school,14.0446837,-3.5788239
Daga Terely,school,14.3798129,-3.344706
DAÏDOUROU,school,14.41,-2.699
DANADOUNGOUROU [2ème C],school,14.1888142,-3.0626611
École Dana-Na,school,14.1571431,-3.027883
DANDOLI,school,14.4,-3.546
DANDOLY[2ème C]YCLE,school,14.4,-3.546
DAWATIL ISLAMIQUE KOMODIGUILY,school,14.4267552,-3.4127432
École Derou,school,14.2570502,-3.2886419
DIANWELY,school,14.33344,-3.48969
DIANWELY,school,14.33344,-3.48969
DIENGUENI-HABE,school,14.08,-3.955
École Dimbal [1er C],school,14.031555,-3.6161194
Dim-Na,school,14.0233217,-2.973711
DINANGOUROU,school,14.45,-2.245
DINANGOUROU II,school,14.45,-2.245
DIOMBOLO,school,14.3,-3.602
DIOUNDIOUROU,school,14.238545,-3.4799
DIOUNGANI II,school,14.31,-2.741
DJIBRIL BARRY,school,14.06496,-3.0758
DJIBRIL BARRY [2ème C],school,14.06496,-3.0758
DJIGUI BOMBO [1er C],school,14.1881896,-3.59433
DJOMBO-DJENENKE,school,14.42,-3.653
DOBOLO,school,14.289844,-3.5354421
DOBOLO [2ème C]YCLE,school,14.2894698,-3.5352168
DOLOGOU [2ème C]YCLE,school,14.46,-3.491
DOMA,school,14.31,-2.861
DOMNOSSOGOU,school,14.3534814,-3.0937883
DOUNA-PEN I,school,14.34,-2.805
DOUNDIOUROU,school,14.238545,-3.4799
DOUROU [1er C],school,14.3,-3.435
DOUROU [2ème C],school,14.3,-3.435
École de GANGARABOURO,school,14.4,-3.031
École Endé [1er C],school,14.1838572,-3.5336367
École Endé [2ème C],school,14.1835316,-3.5337628
École Ene,school,14.142329,-3.0496671
ERSADIA,school,14.28,-3.516
FANGADOUGOU,school,14.3200393,-5.3895801
FICO,school,14.45,-3.9
GAMA,school,14.1323955,-3.5994171
GANGAFANI II,school,14.34,-2.038
Garou Leye,school,14.019025,-3.7388006
Gnini,school,14.0137903,-3.1362019
GOLOMBO,school,14.2691312,-3.5162292
GONDOM,school,14.33,-3.286
GOUNDAKA,school,14.4940742,-3.9426446
GOUNDAKA [2ème C],school,14.494135,-3.9427068
GOUROLI BODIO,school,14.18238,-4.0031
GOURTY,school,14.27,-2.826
GUEOUROU-DOGON,school,14.17,-3.241
GUIMINI,school,14.36592,-2.36227
GUIMINI MEDERSA,school,14.36592,-2.36227
GUINAWOLO,school,14.0075264,-3.3712875
GUINEYELEMA,school,14.4171794,-3.4554939
GUIRI,school,14.32,-2.19
GUIRI MEDERSA,school,14.32,-2.19
GURU ANAYE [2ème C],school,14.06935,-3.08205
GURU ANAYE A,school,14.06935,-3.08205
GURU ANAYE B,school,14.06935,-3.08205
HORORO (ECU),school,14.3399883,-3.9859678
IBI [1er C],school,14.4744632,-3.2667429
IBI [2ème C],school,14.4753009,-3.266094
IDIELI-DO,school,14.33,-3.394
IDIELI-NA [1er C],school,14.34,-3.391
IDIELY-NA [2ème C]YCLE,school,14.34,-3.391
INDELL [2ème C]YCLE,school,14.24,-3.483
INTEMENI,school,14.386407,-3.2290979
École Joseph Yaro B [1er C],school,14.0790355,-3.5145423
KAIRATIFIL ISLAM SOGOUROU KANDA,school,14.0359612,-3.3218784
KAKOLI,school,14.49,-3.82
KALIBOMBO,school,14.4,-3.601
KAMBA,school,14.4225267,-3.4156068
KAMBA [2ème C],school,14.4229587,-3.4147687
KAMBA BANDIE,school,14.4328369,-3.3979404
KAMILY,school,14.46,-3.491
KAMKOROU,school,14.23,-3.03
KANI - BONZON [2ème C],school,14.1344766,-3.6298196
École Kani-Bonzon [1er C],school,14.1347958,-3.6301108
KANI-KOMBOLE,school,14.15,-3.592
KARAKINDE,school,14.41,-2.905
KARAKINDE II,school,14.41,-2.905
KASSAWAN DOGNOU,school,14.39,-2.97
KASSAWAN-DA,school,14.37,-3.966
KB TOGO [2ème C] DANGATENE,school,14.23,-2.973
Kerou,school,14.0655516,-3.4416268
KINDI,school,14.22,-2.165
KOE LEYE,school,14.21,-4.052
KOKOLO,school,14.41002,-3.53947
KOMBO-KANI,school,14.35,-3.376
KONSAGOU DÔ,school,14.28,-3.463
KONSOGOU - LEYE,school,14.27,-3.456
KORI KORI [2ème C],school,14.4069969,-3.7511256
KORI-KORI [1er C],school,14.4066748,-3.7512758
KORI-MAOUNDE,school,14.45,-3.777
École Korolou,school,14.2164228,-3.3666488
KOROU,school,14.0134693,-3.9474885
KOROU [1er C],school,14.3,-3.456
KOUMBAGOUROU,school,14.24,-3.25
KOUNDOU,school,14.5,-3.257
KOUNDOUGOU [1er C]YCLE,school,14.46,-3.546
KOUNTOGORO-MEDERSA,school,14.0997247,-3.3547702
KOUTAGA,school,14.37,-2.082
KOWA,school,14.49,-3.015
École Logo,school,14.0285146,-3.6368668
LOUH,school,14.2,-2.094
MACKOU,school,14.3483986,-3.9325191
Madina,school,14.03707,-3.58101
MADOUGOU [2ème C]ylce,school,14.4002702,-3.0786848
MALOU TANOUMA-AMANI,school,14.32106,-3.23796
MAMADOU KONIPO,school,14.4944009,-3.0851751
MANDOLI [1er C]YCLE,school,14.06,-3.781
MANTEROU,school,14.45,-2.984
M'BANA,school,14.46,-2.828
MED ANAKANDA,school,14.22,-3.611
MED de DOUROU,school,14.3,-3.435
MED de GOLOMBO,school,14.2686334,-3.5169592
MED de KAMBA KOMOBIGUI DILI,school,14.4245689,-3.4132839
MED de KAMBA KOMONIGUILY [2ème C],school,14.4266374,-3.4141084
MED.AHANED YALCOUMA DJIGUIBA-KAMBA,school,14.4236972,-3.4161698
MEDERSA - DIOUNGANI [1er C],school,14.31,-2.741
MEDERSA - DIOUNGANI [2ème C],school,14.31,-2.741
MEDERSA de DOUROU,school,14.3,-3.435
MEDERSA de DOUROU [2ème C],school,14.3,-3.435
MEDERSA de KANI-KOMBOLE,school,14.1500546,-3.5920617
MEDERSA de MORY,school,14.45211,-3.429276
MEDERSA de TONGNON,school,14.3599792,-3.5659913
MEDERSA de YAWA,school,14.29,-3.424
Medersa Endé,school,14.1854149,-3.5325842
MEDERSA TAOUHID IBI [1er C],school,14.48,-3.266
MEDERSA TAOUHID IBI [2ème C],school,14.4800119,-3.2659929
MODIODIO-LEY,school,14.23,-4.035
MÔH,school,14.48,-3.419
MORY [1er C]ycle,school,14.45211,-3.429276
MORY [2ème C],school,14.45211,-3.429276
NACOMBO,school,14.38,-3.375
NAHAR DJOLIBA NINGARI [1er C],school,14.4599844,-3.7740349
NAHAR DJOLIBA NINGARI [2ème C],school,14.4599844,-3.7740349
NANDO [1er C],school,14.25,-3.925
NANDO [2ème C],school,14.25,-3.925
NANDOLY,school,14.273108,-3.913501
NANDOLY [2ème C],school,14.273108,-3.913501
NASSOLE,school,14.17,-2.137
NAYE DOGON,school,14.42,-3.043
NGAWODIE,school,14.48,-2.747
NIAGASSADIOU,school,14.38,-2.724
NIAMINA,school,14.17,-3.971
NINGARI [1er C],school,14.4599844,-3.7740349
NINGARI [2ème C],school,14.4599844,-3.7740349
NIONGONO,school,14.3,-3.952
NOMBORI,school,14.33,-3.403
NOMBORI [2ème C],school,14.33,-3.403
NOMONO,school,14.13,-3.845
NOURE ISLAME de BOUNDOU,school,14.47,-3.386
Ogodourou Koro,school,14.0098778,-3.0295385
OGODOUROU NA,school,14.217342,-3.1207664
OGOSSOGOU,school,14.1977629,-3.5811085
École Ogotene,school,14.3181356,-2.969803
École Ombo,school,14.1686061,-2.9794336
Ommon,school,14.0641886,-2.8817663
ORO,school,14.17,-3.28
OROKAMBA,school,14.4587631,-3.0939453
OROWANRAN,school,14.13,-2.869
ORTHONGO,school,14.41,-2.013
École Oualia,school,14.173089,-3.549429
OULOUM DINI ISLAM,school,14.4673357,-3.3015695
OUMAR BA LOUGOUROUCOUMBO,school,14.4121562,-3.4586201
OUO [2ème C],school,14.0876559,-3.7869705
Ourokorohin 2 cycle,school,14.0122308,-3.1796387
PAH,school,14.21,-3.869
PELOU,school,14.3456183,-3.4430267
PELOU [2ème C],school,14.3459457,-3.4432836
PIGNA,school,14.39,-3.029
École Pomorododiou [1er C],school,14.1588349,-3.1545589
École Pomorododiou II,school,14.1586203,-3.1542013
POUNDOUROU,school,14.27,-2.938
École Pouraly,school,14.3689276,-3.1146642
Saana,school,14.0615966,-2.9782423
SAMANI-DOGON,school,14.22,-3.222
École Sandiourou,school,14.073913,-3.00503
SANGANA,school,14.49,-2.408
SANGHA B,school,14.4728776,-3.308716
SANGHA [2ème C] I,school,14.4726179,-3.3082439
SANGHA [2ème C] II,school,14.4726387,-3.3086731
École Satem,school,14.241546,-3.339608
Sékou Maiga de Konsagou,school,14.0008502,-3.6319309
École Sembere,school,14.1429449,-3.2921448
École Senguebengou,school,14.1497341,-3.0806611
SIBI-SIBI,school,14.31,-3.57
SIBO,school,14.4399851,-3.7540121
SINEA,school,14.0173933,-3.7561431
SOBANE,school,14.4704303,-3.1584799
SOBANE,school,14.4686227,-3.1448757
SOBANGOUMA,school,14.18,-2.659
École Socoura,school,14.08709,-3.49359
SOGOTOU,school,14.15339,-3.49267
SOGOUDOURKOUM,school,14.1437809,-3.4686647
SOGOUROU PEIN,school,14.05,-3.366
École Sogou-Yaguem,school,14.3490265,-3.0193554
SOKOLO,school,14.32,-3.573
SOMANAGORO,school,14.2913863,-3.0833454
SONGHO,school,14.4,-3.702
SONGHO [2ème C],school,14.4,-3.702
SONINGUE,school,14.23,-3.532
SONO,school,14.2901048,-3.2675948
SOROU,school,14.21,-2.775
SOUAN,school,14.24038,-3.1134728
SOUAN MEDERSA,school,14.2392401,-3.1149192
SOYE,school,14.4925719,-3.0841193
TABARA,school,14.48,-3.44
TABITONGO,school,14.47,-3.386
TABITONGO [2ème C],school,14.47,-3.386
TANOUA IBI,school,14.34,-2.964
Tanoussagou,school,14.044494,-3.4097689
TANTOUMA,school,14.3092827,-3.9976299
TARBIATOU ISLAIMYA DINANGOUROU,school,14.45,-2.245
TEGOUROU,school,14.26,-3.612
École Telly,school,14.1599664,-3.5669949
TEMEGOLO,school,14.1356088,-3.2610641
École Teme-Na,school,14.1224788,-3.3355846
Tendely II,school,14.0937662,-3.4176568
Tendely Medersa,school,14.0920648,-3.4223744
TENDJI NENI,school,14.3655052,-3.1847286
TENDJI-IRELI,school,14.36989,-3.19493
TERELI [2ème C],school,14.3797863,-3.3447134
TERELY,school,14.3798337,-3.3446987
TINI (DIANWELY),school,14.42,-2.605
Tinto,school,14.04081,-3.52322
TOGNON,school,14.3600169,-3.565992
TONGOUROU,school,14.14,-2.68
TONGROLEGOU MED [1er C],school,14.0356623,-3.1648368
TONGROLEGOU MED [2ème C],school,14.0326022,-3.1642789
TONOU,school,14.25,-2.573
TOUGOUME,school,14.46,-3.706
TOUNEL-NEMA,school,14.2607315,-3.354271
WARADAIGA,school,14.16,-2.822
WEDIE [1er C]YCLE,school,14.3578262,-3.4783653
WOL ANSEGUE,school,14.1827874,-3.4108379
École Yabatalou,school,14.2187479,-3.4925672
YADIANGA,school,14.0679186,-3.1914935
YAHOUADINE YORO,school,14.2757648,-2.1344278
YAMSSOIGA,school,14.22783,-2.03199
YASSING,school,14.3828796,-3.155058
YAWA,school,14.29,-3.424
YORO II,school,14.2757648,-2.1344278
YORO PU,school,14.2757648,-2.1344278
YOROU-NA,school,14.2420201,-2.8843123
YOROU-PEIN,school,14.2926748,-2.9195516
YOUMTAO,school,14.17,-2.097
BENDOUGOU,school,14.4727,-10.2519833
AL ITHIAD SOUTOUCOULE,school,14.4498333,-11.4149667
BABALA,school,14.2007833,-11.5956667
BAGORE,school,14.4494167,-11.0281833
BANGASSI NANGO,school,14.4947392,-11.5077185
BANZANA,school,14.4237034,-11.4970674
DARSALAM OULOUMA,school,14.1565167,-11.5759167
DIENDIE(ECOM),school,14.31005,-11.9246
DIOUNGO,school,14.2443833,-10.9271
DIOUNGO [2ème C],school,14.2443833,-10.9271
École primaire de Diyabougou,school,14.4402667,-11.2809667
Diyalla Khasso [2ème C],school,14.46505,-11.4908833
DRAMEBOUGOU,school,14.4195833,-10.9320167
DYALLA KHASSO [1er C].,school,14.46505,-11.4908833
École franco-arabe Kouroukoula,school,14.465425,-11.2271618
EL ITHIAD SOUTOUCOULE,school,14.4498333,-11.4149667
EL MOUNAWARA DYALLA MEDERSA,school,14.46505,-11.4908833
École de Farabana,school,14.1741012,-11.9128532
G. S. PLATEAU C;G. S. PLATEAU B;PLATEAU IV;PLATEAU II;PLATEAU III;G. S. PLATEAU A;PLATEAU I,school,14.4416782,-11.4321527
GAMERA,school,14.47045,-11.1034
GAMERA [2ème C],school,14.47045,-11.1034
GOUELE,school,14.3934833,-11.853
INSTITUT ISLAMIQUE DES SCIENCES ET EDUCATIONS,school,14.4457167,-11.4265333
KANAMAKOUNOU,school,14.4476333,-11.1981167
KHASSO A,school,14.4457167,-11.4265333
KHASSO B,school,14.4457167,-11.4265333
KHASSO C,school,14.4457167,-11.4265333
KHASSO D,school,14.4457167,-11.4265333
KHASSO I,school,14.4457167,-11.4265333
KHASSO II,school,14.4457167,-11.4265333
KHASSO III,school,14.4457167,-11.4265333
KHASSO IV,school,14.4457167,-11.4265333
KHASSO V,school,14.4457167,-11.4265333
KHOULOUM,school,14.4543947,-11.36938
KHOULOUM [1er C],school,14.4540219,-11.3695959
KOSSOUMALE,school,14.4581,-11.6103833
KOULOUN [2ème C],school,14.4546103,-11.3692432
École primaire de Kroukéto,school,14.0538234,-11.7352446
École sécondaire de Kroukéto,school,14.0532419,-11.735368
Génie rural,school,14.4411531,-11.4521271
Génie rural,school,14.4412316,-11.4521969
Génie rural,school,14.4413174,-11.4522975
Génie rural,school,14.4412816,-11.4522814
LAFIABOUGOU I,school,14.4412596,-11.4522224
LAFIABOUGOU II,school,14.4412667,-11.4521667
LAFIABOUGOU IV,school,14.4412024,-11.452101
LEGAL SEGOU I;LEGAL SEGOU IV,school,14.4544594,-11.4510182
LEGAL SEGOU II,school,14.4545113,-11.4511952
LEGAL SEGOU III,school,14.4543451,-11.4512005
LIBERTE ''A'',school,14.44435,-11.4355167
LIBERTE B,school,14.44435,-11.4355167
LIBERTE I,school,14.44435,-11.4355167
LIBERTE II,school,14.44435,-11.4355167
LIBERTE III,school,14.44435,-11.4355167
MALOUM [1er C],school,14.2262539,-11.2455801
MALOUM [2ème C],school,14.2264099,-11.2450329
École de Mamassita,school,14.2741587,-11.0530098
MARCEL REY [1er C] KAKOULOU,school,14.28315,-11.26545
MARCEL REY [2ème C]. (KAKOULOU),school,14.28315,-11.26545
MEDINE [1er C]ycle,school,14.3752662,-11.3669002
MEDINE [2ème C],school,14.375199,-11.3668963
MOUSSAKONELA,school,14.2733,-11.6231833
MOUSSALA FATOLA,school,14.2869833,-10.9512667
