id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
560990,MLI-2016-2-14730-0.2,2016,true,Clear,2,14730,13683,CMA - GATIA,14730,14730,CMA - GATIA,1158,1158,CMA,5880,5880,GATIA,4,"""Africa Research Bulletin,2016-09-08,MALI: Soldiers’ Bodies Found"";""Africa Research Bulletin August 1st–31st 2016 ,2016-09-05,Soldiers’ Bodies Found"";""Wars in the World,2016-08-16,Mali: Dozens killed in clashes between Gatia pro-government fighters and Coordination of Movements of Azawad (CMA) members"";""Rapport du Secrétaire général sur la situation au Mali S/2016/819,2016-09-29,Rapport du Secrétaire général sur la situation au Mali""",Africa Research Bulletin;Africa Research Bulletin August 1st–31st 2016 ;Wars in the World;Rapport du Secrétaire général sur la situation au Mali S/2016/819,2016-09-08;2016-09-05;2016-08-16;2016-09-29,MALI: Soldiers’ Bodies Found;Soldiers’ Bodies Found;Mali: Dozens killed in clashes between Gatia pro-government fighters and Coordination of Movements of Azawad (CMA) members;Rapport du Secrétaire général sur la situation au Mali,GATIA source; UN,6,Mali,"Koniba (35km from Kidal)

near Adjlal (70 km north-east of Kidal) and Touzik",,,17.000000,-4.000000,POINT (-4 17),154433,Mali,432,Africa,2,2,2016-08-09 00:00:00.000,2016-08-10 00:00:00.000,3,3,0,0,6,22,6,,
230946,MLI-2016-2-14730-6,2016,true,Clear,2,14730,13683,CMA - GATIA,14730,14730,CMA - GATIA,1158,1158,CMA,5880,5880,GATIA,2,"""Agence France Presse,2016-09-17,Deadly clashes rock north Mali despite peace deal"";""Reuters News,2016-09-18,Around 10 killed in northern Mali in fighting between militias""",Agence France Presse;Reuters News,2016-09-17;2016-09-18,Deadly clashes rock north Mali despite peace deal;Around 10 killed in northern Mali in fighting between militias,"CMA spokesman Almou Ag Mohamed, GATIA fighter Mohamed Ag Telouf; Haballa Ag Hamzata of Gatia",1,Intachdayt well,Intachdayte (85 kilometres northeast of Kidal),Kidal region,Kidal cercle,18.816625,0.933333,POINT (0.93333323377500443 18.816625475461873),156602,Mali,432,Africa,1,1,2016-09-16 00:00:00.000,2016-09-16 00:00:00.000,6,0,0,4,10,10,10,,
234454,MLI-2016-2-14730-8,2016,true,Clear,2,14730,13683,CMA - GATIA,14730,14730,CMA - GATIA,1158,1158,CMA,5880,5880,GATIA,1,"""Relief Web,2016-12-31,Global Overview December 2016""",Relief Web,2016-12-31,Global Overview December 2016,,1,I-n-Tillit village,"N’tilit, Gao region",Gao region,Gao cercle,15.546111,-0.460556,POINT (-0.460556 15.546111),152280,Mali,432,Africa,1,1,2016-12-01 00:00:00.000,2016-12-01 00:00:00.000,3,0,0,0,3,3,3,,
236610,MLI-2017-2-14730-0,2017,true,Clear,2,14730,13683,CMA - GATIA,14730,14730,CMA - GATIA,1158,1158,CMA,5880,5880,GATIA,1,"""Agence France Presse,2017-01-22,14 members of pro-govt militia killed in Mali attack""",Agence France Presse,2017-01-22,14 members of pro-govt militia killed in Mali attack,"GATIA secretary general Fahad Ag Almahoud, a Kidal resident",2,Tin-Essako village,near Tin-Assako in the northeastern Kidal region,Kidal region,Tin-Essako cercle,18.450590,2.487950,POINT (2.48795 18.45059),155885,Mali,432,Africa,1,1,2017-01-21 00:00:00.000,2017-01-21 00:00:00.000,0,14,0,0,14,14,14,,
239433,MLI-2017-2-14730-2,2017,true,Clear,2,14730,13683,CMA - GATIA,14730,14730,CMA - GATIA,1158,1158,CMA,5880,5880,GATIA,3,"""Agence France Presse,2017-07-06,3 killed in north Mali clashes as UN condemns violence"";""Koaci.com,2017-07-07,Mali: Aguelhok clashes between CMA and Gatia kill three"";""Jeune Afrique,2017-07-07,Mali: clashes in the Kidal region between the signatories of the peace agreement""",Agence France Presse;Koaci.com;Jeune Afrique,2017-07-06;2017-07-07;2017-07-07,3 killed in north Mali clashes as UN condemns violence;Mali: Aguelhok clashes between CMA and Gatia kill three;Mali: clashes in the Kidal region between the signatories of the peace agreement,foreign security source told AFP on condition of anonymity; local sources,2,Aguelhok village,Aguelhoc (near),Kidal region,Tessalit cercle,19.461389,0.858889,POINT (0.858889 19.461389),157322,Mali,432,Africa,1,1,2017-07-06 00:00:00.000,2017-07-06 00:00:00.000,0,0,0,3,3,14,3,,
244270,MLI-2017-2-14730-6.1,2017,true,Clear,2,14730,13683,CMA - GATIA,14730,14730,CMA - GATIA,1158,1158,CMA,5880,5880,GATIA,1,"""Journal du Mali,2017-07-13,CMA vs. GATIA: Dominating the field to better control peace""",Journal du Mali,2017-07-13,CMA vs. GATIA: Dominating the field to better control peace,"MNLA officer, GATIA",2,Anefis village,"Lalaba (pushing Gatia back to Tabankort, via Anefis)",Kidal region,Kidal cercle,18.043889,0.603056,POINT (0.603056 18.043889),155882,Mali,432,Africa,1,1,2017-07-11 00:00:00.000,2017-07-11 00:00:00.000,1,0,0,0,1,7,1,,
244287,MLI-2017-2-14730-6.2,2017,true,Clear,2,14730,13683,CMA - GATIA,14730,14730,CMA - GATIA,1158,1158,CMA,5880,5880,GATIA,1,"""Journal du Mali,2017-07-13,CMA vs. GATIA: Dominating the field to better control peace""",Journal du Mali,2017-07-13,CMA vs. GATIA: Dominating the field to better control peace,"MNLA officer, GATIA",4,Kidal region,"Tigachimen area, Kidal",Kidal region,,18.441111,1.407778,POINT (1.407778 18.441111),155883,Mali,432,Africa,1,1,2017-07-11 00:00:00.000,2017-07-11 00:00:00.000,1,0,0,0,1,7,1,,
239523,MLI-2017-2-14730-1,2017,true,Clear,2,14730,13683,CMA - GATIA,14730,14730,CMA - GATIA,1158,1158,CMA,5880,5880,GATIA,6,"""Agence France Presse,2017-07-27,'Dozens' killed in Mali clashes before helicopter crash"";""RFI Afrique,2017-07-27,Mali: clashes between the Gatia and the CMA in the Kidal region"";""RFI Afrique,2017-07-28,Mali: Gatia loses ground against CMA after deadly fighting"";""RFI Afrique,2017-07-27,Mali: Heavy balance of fighting between Gatia and CMA in the north of the country"";""Le Figaro,2017-07-27,Mali: heavy losses for pro-regimes"";""Jeune Afrique,2017-07-28,Mali: risk of escalation after deadly clashes near Kidal""",Agence France Presse;RFI Afrique;RFI Afrique;RFI Afrique;Le Figaro;Jeune Afrique,2017-07-27;2017-07-27;2017-07-28;2017-07-27;2017-07-27;2017-07-28,'Dozens' killed in Mali clashes before helicopter crash;Mali: clashes between the Gatia and the CMA in the Kidal region;Mali: Gatia loses ground against CMA after deadly fighting;Mali: Heavy balance of fighting between Gatia and CMA in the north of the country;Mali: heavy losses for pro-regimes;Mali: risk of escalation after deadly clashes near Kidal,"Oumar Ag Acherif of the CMA 
a foreign security source",2,Takellout village,"around Takellote (Takallote/Takalout), 40 south of Kidal",Kidal region,Kidal cercle,18.120000,1.446670,POINT (1.44667 18.12),155883,Mali,432,Africa,1,1,2017-07-26 00:00:00.000,2017-07-26 00:00:00.000,4,24,0,0,28,54,17,,
152436,MLI-2014-2-14733-0,2014,true,Clear,2,14733,13686,"CMA - CM-FPR, GATIA, MAA",14733,14733,"CMA - CM-FPR, GATIA, MAA",1158,1158,CMA,6349,6349,"CM-FPR, GATIA, MAA",4,"""Reuters News,2014-07-13,Clashes in northern Mali kill at least 30 ahead of peace talks"";""Malijet,2014-06-15,Affrontements intercommunautaire à Tabankort : Plus de 100 morts et 125 blessés"";""RFI Afrique,2014-07-12,Retour des violences et des jihadistes au nord du Mali"";""Mali Jet,2014-07-11,Nord-Mali : affrontements sanglants entre MNLA et MAA à Anefis, Tabankort…….""",Reuters News;Malijet;RFI Afrique;Mali Jet,2014-07-13;2014-06-15;2014-07-12;2014-07-11,"Clashes in northern Mali kill at least 30 ahead of peace talks;Affrontements intercommunautaire à Tabankort : Plus de 100 morts et 125 blessés;Retour des violences et des jihadistes au nord du Mali;Nord-Mali : affrontements sanglants entre MNLA et MAA à Anefis, Tabankort…….",United Nations; army sources; MNLA spokesman Mohamed Ag Attaye,2,Tabankort village,Tabancort (around),Gao region,Bourem cercle,17.847214,0.323268,POINT (0.3232687 17.8472148),155161,Mali,432,Africa,1,1,2014-07-11 00:00:00.000,2014-07-11 00:00:00.000,0,0,0,18,18,50,18,,
152437,MLI-2014-2-14733-1,2014,true,Clear,2,14733,13686,"CMA - CM-FPR, GATIA, MAA",14733,14733,"CMA - CM-FPR, GATIA, MAA",1158,1158,CMA,6349,6349,"CM-FPR, GATIA, MAA",3,"""Mouvement National de Liberation de l'Azawad,2014-07-14,Anefis of fighting on July 11, 2014 and reality of events"";""Malijet,2014-06-15,Affrontements intercommunautaire à Tabankort : Plus de 100 morts et 125 blessés"";""Reuters News,2014-07-13,Clashes in northern Mali kill at least 30 ahead of peace talks""",Mouvement National de Liberation de l'Azawad;Malijet;Reuters News,2014-07-14;2014-06-15;2014-07-13,"Anefis of fighting on July 11, 2014 and reality of events;Affrontements intercommunautaire à Tabankort : Plus de 100 morts et 125 blessés;Clashes in northern Mali kill at least 30 ahead of peace talks",United Nations; army sources; MNLA spokesman Mohamed Ag Attaye,2,Anefis village,south-west of Anefis,Kidal region,Kidal cercle,18.043889,0.603056,POINT (0.603056 18.043889),155882,Mali,432,Africa,1,1,2014-07-11 00:00:00.000,2014-07-11 00:00:00.000,4,1,0,14,19,50,19,,
230477,MLI-2014-2-14733-2.1,2014,true,Clear,2,14733,13686,"CMA - CM-FPR, GATIA, MAA",14733,14733,"CMA - CM-FPR, GATIA, MAA",1158,1158,CMA,6349,6349,"CM-FPR, GATIA, MAA",1,"""Mali Jet,2014-07-21,Affrontements meurtriers entre le HCUA, le MNLA et des groupuscules dissidents touareg et arabes : Plusieurs dizaines de morts à Bourem, Tabankort, Anefis""",Mali Jet,2014-07-21,"Affrontements meurtriers entre le HCUA, le MNLA et des groupuscules dissidents touareg et arabes : Plusieurs dizaines de morts à Bourem, Tabankort, Anefis",,2,Bourem town,Bourem (north of),Gao region,Bourem cercle,16.955000,-0.348610,POINT (-0.34861 16.955),153720,Mali,432,Africa,1,1,2014-07-19 00:00:00.000,2014-07-19 00:00:00.000,0,0,0,8,8,8,8,,
230479,MLI-2014-2-14733-2.3,2014,true,Clear,2,14733,13686,"CMA - CM-FPR, GATIA, MAA",14733,14733,"CMA - CM-FPR, GATIA, MAA",1158,1158,CMA,6349,6349,"CM-FPR, GATIA, MAA",1,"""Mali Jet,2014-07-21,Affrontements meurtriers entre le HCUA, le MNLA et des groupuscules dissidents touareg et arabes : Plusieurs dizaines de morts à Bourem, Tabankort, Anefis""",Mali Jet,2014-07-21,"Affrontements meurtriers entre le HCUA, le MNLA et des groupuscules dissidents touareg et arabes : Plusieurs dizaines de morts à Bourem, Tabankort, Anefis",,2,Tabankort village,Tabankort (near),Gao region,Bourem cercle,17.847214,0.323268,POINT (0.3232687 17.8472148),155161,Mali,432,Africa,1,1,2014-07-19 00:00:00.000,2014-07-19 00:00:00.000,0,0,0,8,8,8,8,,
230478,MLI-2014-2-14733-2.2,2014,true,Clear,2,14733,13686,"CMA - CM-FPR, GATIA, MAA",14733,14733,"CMA - CM-FPR, GATIA, MAA",1158,1158,CMA,6349,6349,"CM-FPR, GATIA, MAA",1,"""Mali Jet,2014-07-21,Affrontements meurtriers entre le HCUA, le MNLA et des groupuscules dissidents touareg et arabes : Plusieurs dizaines de morts à Bourem, Tabankort, Anefis""",Mali Jet,2014-07-21,"Affrontements meurtriers entre le HCUA, le MNLA et des groupuscules dissidents touareg et arabes : Plusieurs dizaines de morts à Bourem, Tabankort, Anefis",,2,Anefis village,Anefis (near),Kidal region,Kidal cercle,18.043889,0.603056,POINT (0.603056 18.043889),155882,Mali,432,Africa,1,1,2014-07-20 00:00:00.000,2014-07-20 00:00:00.000,0,0,0,8,8,8,8,,
204882,MLI-2015-2-14733-0,2015,false,Clear,2,14733,13686,"CMA - CM-FPR, GATIA, MAA",14733,14733,"CMA - CM-FPR, GATIA, MAA",1158,1158,CMA,6349,6349,"CM-FPR, GATIA, MAA",3,"""Malijet,2015-01-22,Clashes Tabankort: Platform armed groups rebelled against the Minusma"";""RFI,2015-01-21,Mali: Kidal protest in anger"";""RFI,2015-01-18,Mali: Fighting for control of the strategic town of Tabankort""",Malijet;RFI;RFI,2015-01-22;2015-01-21;2015-01-18,Clashes Tabankort: Platform armed groups rebelled against the Minusma;Mali: Kidal protest in anger;Mali: Fighting for control of the strategic town of Tabankort,Witnesses,1,Tabankort village,Tabankort,Gao region,Bourem cercle,17.847214,0.323268,POINT (0.3232687 17.8472148),155161,Mali,432,Africa,1,1,2015-01-20 00:00:00.000,2015-01-20 00:00:00.000,4,5,0,0,9,31,9,,
237108,MLI-2017-1-15108-1,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,8,"""Agence France Presse,2017-03-05,10 Malian soldiers killed in attack on border post"";""Agence France Presse,2017-03-05,11 Malian soldiers killed in attack on border base"";""Agence France Presse,2017-03-05,11 Malian soldiers killed in attack on border base"";""Reuters News,2017-03-06,Militants kill 11 Malian soldiers near Burkina border -defence ministry"";""All Africa,2017-03-07,Soldiers Killed in Attack As Violence Surges"";""All Africa,2017-03-08,Soldiers Killed As Mali Rebels Defy Government"";""Agence France Presse,2017-03-10,Jihadist alliance claims Mali attack that killed 11 soldiers"";""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Agence France Presse;Agence France Presse;Agence France Presse;Reuters News;All Africa;All Africa;Agence France Presse;Sahel memo,2017-03-05;2017-03-05;2017-03-05;2017-03-06;2017-03-07;2017-03-08;2017-03-10;2017-04-24,"10 Malian soldiers killed in attack on border post;11 Malian soldiers killed in attack on border base;11 Malian soldiers killed in attack on border base;Militants kill 11 Malian soldiers near Burkina border -defence ministry;Soldiers Killed in Attack As Violence Surges;Soldiers Killed As Mali Rebels Defy Government;Jihadist alliance claims Mali attack that killed 11 soldiers;Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM","a highly-placed Malian military source
A resident of Douentza, the county seat near the base
defence ministry",1,Boulikessi village,border village of Boulekessi,Mopti region,Douentza cercle,14.798320,-1.302596,POINT (-1.302596 14.7983207),150838,Mali,432,Africa,1,1,2017-03-05 00:00:00.000,2017-03-05 00:00:00.000,13,0,0,0,13,17,11,432,
237109,MLI-2017-1-15108-13,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM"";""Agence France Presse,2017-03-13,'Jihadists' kill civilians, soldiers in north Mali""",Sahel memo;Agence France Presse,2017-04-24;2017-03-13,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM;'Jihadists' kill civilians, soldiers in north Mali",Mali's defence ministry,2,Fafa town,close to the village of Fafa,Gao region,Ansongo cercle,15.317700,0.744600,POINT (0.7446 15.3177),151562,Mali,432,Africa,1,1,2017-03-13 00:00:00.000,2017-03-13 00:00:00.000,0,0,0,0,0,4,0,432,
241153,MLI-2017-1-15108-75,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""ICG,2017-03-31,Mali  MARCH 2017""",ICG,2017-03-31,Mali  MARCH 2017,Group to Defend Islam and Muslims,1,Ké-Macina town,"Macina, Ségou region",Segou region,Macina cercle,13.964100,-5.357910,POINT (-5.35791 13.9641),149390,Mali,432,Africa,1,1,2017-03-25 00:00:00.000,2017-03-25 00:00:00.000,0,0,0,1,1,1,1,432,
240605,MLI-2017-1-15108-33,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-04-24,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,4,Mopti region,Mopti region,Mopti region,,14.666667,-4.000000,POINT (-4 14.666667),150833,Mali,432,Africa,1,1,2017-03-25 00:00:00.000,2017-03-25 00:00:00.000,2,0,0,0,2,2,2,432,
240606,MLI-2017-1-15108-34,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-04-24,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Almoustrat village,Al-Moustarat,Gao region,Bourem cercle,17.358497,0.150096,POINT (0.150096 17.358497),154441,Mali,432,Africa,1,1,2017-03-25 00:00:00.000,2017-03-25 00:00:00.000,3,0,0,0,3,3,3,432,
237564,MLI-2017-1-15108-2,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Agence France Presse,2017-04-01,New jihadist alliance claims border attack in Mali""",Agence France Presse,2017-04-01,New jihadist alliance claims border attack in Mali,statement released by jihadist monitoring group SITE.,1,Boulikessi village,"Boulikessi, which is part of the Douentza area, near the Burkinabe border",Mopti region,Douentza cercle,14.798320,-1.302596,POINT (-1.302596 14.7983207),150838,Mali,432,Africa,1,1,2017-03-29 00:00:00.000,2017-03-29 00:00:00.000,3,0,0,0,3,3,3,432,
240607,MLI-2017-1-15108-35,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-04-24,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Konna town,Konna,Mopti region,Mopti cercle,14.943290,-3.894740,POINT (-3.89474 14.94329),150833,Mali,432,Africa,1,1,2017-03-31 00:00:00.000,2017-03-31 00:00:00.000,0,0,2,0,2,2,2,432,
237716,MLI-2017-1-15108-4,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,5,"""Agence France Presse,2017-04-18,'Jihadists' kill 4 soldiers in Mali's north"";""Agence France Presse,2017-04-18,'Jihadists' kill 5 soldiers in Mali's north"";""Agence France Presse,2017-04-19,Mali extends state of emergency as jihadist attacks persist"";""Terrorism Monitor,2017-05-05,Mali: al-Qaeda Alliance Steps Up Attacks"";""Mali Jet,2017-04-26,Nusrat Al Islam Wal Muslimin claims the recent attacks - Gourma Rhraous: unfolding the facts of the attack""",Agence France Presse;Agence France Presse;Agence France Presse;Terrorism Monitor;Mali Jet,2017-04-18;2017-04-18;2017-04-19;2017-05-05;2017-04-26,'Jihadists' kill 4 soldiers in Mali's north;'Jihadists' kill 5 soldiers in Mali's north;Mali extends state of emergency as jihadist attacks persist;Mali: al-Qaeda Alliance Steps Up Attacks;Nusrat Al Islam Wal Muslimin claims the recent attacks - Gourma Rhraous: unfolding the facts of the attack,"statement from Mali's government
French army",1,Gourma-Rharous town,Gourma Rharous town (military camp in),Tombouctou region,Gourma-Rharous cercle,16.877778,-1.923056,POINT (-1.923056 16.877778),153717,Mali,432,Africa,1,1,2017-04-18 00:00:00.000,2017-04-18 00:00:00.000,5,6,2,0,13,13,13,432,
239876,MLI-2017-1-15108-14,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""Mali Jet,2017-04-26, Nusrat Al Islam Wal Muslimin claims the recent attacks - Gourma Rhraous: unfolding of the facts of the attack"";""Mali Jet,2017-04-26,Nusrat Al Islam Wal Muslimin claims the recent attacks - Gourma Rhraous: unfolding the facts of the attack"";""France 24,2017-04-18,Mali: deadly attack against the army in the north of the country""",Mali Jet;Mali Jet;France 24,2017-04-26;2017-04-26;2017-04-18,Nusrat Al Islam Wal Muslimin claims the recent attacks - Gourma Rhraous: unfolding of the facts of the attack;Nusrat Al Islam Wal Muslimin claims the recent attacks - Gourma Rhraous: unfolding the facts of the attack;Mali: deadly attack against the army in the north of the country,,1,Ti-n-Ahara village,"Gourma Rhraous (30 kilometers from)

Tin Ahara",Tombouctou region,Gourma-Rharous cercle,16.670000,-1.850560,POINT (-1.85056 16.67),153717,Mali,432,Africa,1,1,2017-04-18 00:00:00.000,2017-04-18 00:00:00.000,0,12,0,0,12,12,12,432,
240598,MLI-2017-1-15108-30,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-05-03,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Aguelhok village,"Aguelhoc, Kidal Regio",Kidal region,Tessalit cercle,19.461389,0.858889,POINT (0.858889 19.461389),157322,Mali,432,Africa,1,1,2017-04-23 00:00:00.000,2017-04-23 00:00:00.000,0,0,0,0,0,1,0,432,
240599,MLI-2017-1-15108-31,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-05-03,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,2,Koubaye village,"Koubaye (near), Mopti Region",Mopti region,Mopti cercle,14.416389,-4.430000,POINT (-4.43 14.416389),150112,Mali,432,Africa,1,1,2017-04-26 00:00:00.000,2017-04-26 00:00:00.000,2,0,0,0,2,2,2,432,
240601,MLI-2017-1-15108-32,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-05-03,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,2,Tenenkou town,"25km east of Ténénkou, Mopti Region",Mopti region,Tenenkou cercle,14.457220,-4.916900,POINT (-4.9169 14.45722),150111,Mali,432,Africa,1,1,2017-04-27 00:00:00.000,2017-04-27 00:00:00.000,0,2,0,0,2,2,2,432,
237718,MLI-2017-1-15108-12.1,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,9,"""Reuters News,2017-04-30,France kills more than 20 militants on Mali, Burkina border"";""Reuters News,2017-04-30,UPDATE 1-France kills more than 20 militants on Mali, Burkina border"";""Agence France Presse,2017-05-01,Around 20 jihadists killed or captured in Mali's north"";""BBC Monitoring Africa,2017-05-01,French forces kill 20 suspected militants in Mali"";""All Africa,2017-05-01,France Says '20 Fighters Killed' in North"";""All Africa,2017-05-01,French Forces Kill 20 Militants"";""All Africa,2017-05-01,French Forces Kill or Capture 20 Militant Fighters Near Mali-Burkina Faso Border"";""La Croix ,2017-05-01, In Mali, the French strike the Islamists of Ansarul Islam"";""Jeune Afrique,2017-07-12,The Burkinabe security officials are now almost convinced: Ibrahim Malam Dicko is deceased.""",Reuters News;Reuters News;Agence France Presse;BBC Monitoring Africa;All Africa;All Africa;All Africa;La Croix ;Jeune Afrique,2017-04-30;2017-04-30;2017-05-01;2017-05-01;2017-05-01;2017-05-01;2017-05-01;2017-05-01;2017-07-12,"France kills more than 20 militants on Mali, Burkina border;UPDATE 1-France kills more than 20 militants on Mali, Burkina border;Around 20 jihadists killed or captured in Mali's north;French forces kill 20 suspected militants in Mali;France Says '20 Fighters Killed' in North;French Forces Kill 20 Militants;French Forces Kill or Capture 20 Militant Fighters Near Mali-Burkina Faso Border; In Mali, the French strike the Islamists of Ansarul Islam;The Burkinabe security officials are now almost convinced: Ibrahim Malam Dicko is deceased.",the French chief of staff,5,Foulséré forest,Foulsere forest on the Mali - Burkina Faso border,Mopti region,Douentza cercle,14.778888,-1.138333,POINT (-1.13833333 14.77888889),150838,Mali,432,Africa,2,2,2017-04-29 00:00:00.000,2017-04-30 00:00:00.000,0,0,0,0,0,10,0,432,
238020,MLI-2017-1-15108-18,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,6,"""Reuters News,2017-05-02,Eight Mali soldiers killed in ambush by suspected militants -army"";""Associated Press Newswires,2017-05-02,Soldier: 10 dead, 9 others hurt in Mali army convoy ambush"";""Agence France Presse,2017-05-02,Eight Malian troops killed in central Mali attack"";""Agence France Presse,2017-05-02,Eight Malian soldiers killed in central Mali attack"";""Reuters News,2017-05-02,Eight Mali soldiers killed in ambush by suspected militants: army"";""ICG,2017-05-31,Mali  MAY 2017""",Reuters News;Associated Press Newswires;Agence France Presse;Agence France Presse;Reuters News;ICG,2017-05-02;2017-05-02;2017-05-02;2017-05-02;2017-05-02;2017-05-31,"Eight Mali soldiers killed in ambush by suspected militants -army;Soldier: 10 dead, 9 others hurt in Mali army convoy ambush;Eight Malian troops killed in central Mali attack;Eight Malian soldiers killed in central Mali attack;Eight Mali soldiers killed in ambush by suspected militants: army;Mali  MAY 2017","army spokesman Colonel Diaran Kone; bdel Karim Konaté, Minister of Commerce and government spokesman",5,Between Dogofri and Nampala,between the towns of Dogofri and Nampala,Segou region,Niono cercle,15.031864,-5.661594,POINT (-5.661594 15.031864),151549,Mali,432,Africa,1,1,2017-05-02 00:00:00.000,2017-05-02 00:00:00.000,9,0,0,0,9,9,9,432,
238021,MLI-2017-1-15108-5,2017,true,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,7,"""Agence France Presse,2017-05-03,Shelling at UN camp in Mali kills one, wounds 9: UN"";""Associated Press Newswires,2017-05-03,1 dead, 9 UN peacekeepers wounded in northern Mali attack"";""Agence France Presse,2017-05-03,Rocket attack on UN camp in Mali kills one, wounds 9"";""All Africa,2017-05-04,Rocket Attack on UN Camp in Kills 1, Wounds 9"";""Agence France Presse,2017-05-04,Jihadists claim Mali attack that killed UN peacekeeper"";""Associated Press Newswires,2017-05-05,UN Security Council condemns attack on peacekeepers in Mali"";""Xinhua News Agency,2017-05-05,UN Security Council slams deadly attack on blue helmets in Mali""",Agence France Presse;Associated Press Newswires;Agence France Presse;All Africa;Agence France Presse;Associated Press Newswires;Xinhua News Agency,2017-05-03;2017-05-03;2017-05-03;2017-05-04;2017-05-04;2017-05-05;2017-05-05,"Shelling at UN camp in Mali kills one, wounds 9: UN;1 dead, 9 UN peacekeepers wounded in northern Mali attack;Rocket attack on UN camp in Mali kills one, wounds 9;Rocket Attack on UN Camp in Kills 1, Wounds 9;Jihadists claim Mali attack that killed UN peacekeeper;UN Security Council condemns attack on peacekeepers in Mali;UN Security Council slams deadly attack on blue helmets in Mali","Sweden's armed forces 
UN statement",1,Tombouctou town,Timbuktu (near the airport),Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,2017-05-04 00:00:00.000,2017-05-04 00:00:00.000,1,0,0,0,1,1,1,432,
